UYEISYERI_ID_MASK,mcc,district_id
153452725,5814,82
153452739,5411,88
153507458,5718,82
153507521,5941,82
153507692,5691,123
153507711,5691,82
153507758,5691,115
153601352,7298,88
153601493,5499,63
153601498,5499,160
153601629,5945,82
153654487,5411,42
153706686,5941,84
153706695,5941,65
153706697,5941,84
153706700,5941,42
153706704,5941,70
153706711,5941,81
153706735,5941,82
153771519,5411,9
153771546,5411,100
153771561,5411,82
153771611,5941,115
153821665,5941,123
153821695,5691,123
153935680,5661,63
153935682,5691,123
153935685,5977,123
153935708,5718,123
153985649,5411,123
153985652,5411,33
153985661,5411,61
153985662,5411,100
154059379,5411,33
154059380,5411,115
154059383,5411,115
154059523,5411,111
154059681,5691,123
154121377,5411,115
154121500,5411,123
154172408,5045,115
154172594,5641,123
154172596,5641,34
154172598,5641,4
154227329,5691,123
154258392,5411,77
154258509,5941,82
154316378,5977,2
154316516,5941,82
154374633,5541,63
154374642,5718,160
154374651,5718,61
154374652,5718,82
154374657,5718,115
154374663,5718,34
154374673,5718,42
154374677,5718,160
154374679,5718,121
154374683,5718,34
154374686,5718,160
154374688,5718,4
154374690,5718,120
154437339,5691,82
154437391,5499,77
154437471,5541,131
154437511,5499,31
154437599,5621,82
154437611,5718,115
154437613,5621,121
154437614,5718,50
154437650,5411,42
154437652,5411,86
154533485,5411,61
154533531,5411,65
154533536,5411,123
154533543,5411,160
154533553,5411,82
154533628,5411,63
154651361,5691,123
154651413,5541,63
154714365,5718,115
154829419,5732,77
154829425,5411,31
154829563,5950,123
154883346,5541,15
154917375,5814,33
154917838,5541,63
154917841,5541,63
154917904,5411,100
154917907,5411,63
154917938,5691,100
154917992,5411,160
155023413,5814,61
155090748,5691,123
155090801,5691,81
155142398,5499,100
155142457,5814,4
155142620,5411,70
155233357,5814,65
155249945,5499,53
155313389,5499,141
155313415,5541,123
155313425,5411,42
155313433,5411,42
155313487,5977,123
155376618,5718,65
155445429,5411,1
155445461,5691,63
155488560,5411,77
155631451,5691,4
155751549,5977,115
155751562,5541,4
155797438,5941,4
155882401,5691,160
155882411,5691,160
155882415,5691,160
155882419,5691,160
155882423,5718,33
155882427,5691,160
155882485,5661,123
155933334,5962,160
155933498,5411,77
155933500,5411,79
155933582,5411,42
155987383,5411,61
155987396,5411,61
155987521,5541,98
156050384,5812,115
156050522,5541,65
156098527,5945,88
156185381,5411,1
156185412,5718,50
156290525,5691,63
156290555,5691,50
156399515,5541,50
156399593,5541,86
156486436,4722,17
156486544,5641,160
156536418,5411,63
156838590,5691,160
156892338,5411,100
160968365,5691,160
160968428,5977,160
161078359,5661,160
161151373,5411,123
161151428,5661,160
161192489,5722,115
161192540,8299,4
161274446,5541,65
161274472,5691,115
161324643,5411,82
161324644,5411,59
161438401,5411,65
161438419,5691,160
161438461,5732,160
161438600,5814,141
161482430,5732,115
161482583,5541,2
161586569,5691,115
161586599,5691,1
161586642,5812,160
161586695,5977,33
161586704,5977,34
161586705,5977,160
161700437,5661,77
161700442,5691,160
161700594,5621,160
161751571,5945,160
161843382,5691,160
161900403,5691,160
161959475,5718,33
161959548,5942,160
162018417,5691,60
162018422,5718,34
162018579,5691,160
162018630,5977,50
162102552,5941,160
162102586,5661,160
162169463,5541,42
162169498,5411,63
162245392,5812,50
162245430,5411,38
162245435,5411,63
162245437,5411,63
162245444,5411,38
162245451,5411,63
162245565,5661,65
162278459,5541,1
162343573,5411,2
162343632,5691,115
162343662,5691,121
162395383,5983,81
162395606,5691,160
162395646,5691,33
162486540,5691,63
162486625,5691,33
162543362,5411,17
162543498,5691,115
162611494,5814,33
162683376,4812,115
162683608,5691,33
162683702,5541,160
162744523,5691,17
162744548,5691,17
162838469,5411,60
162838470,5411,81
162838473,5411,60
162838475,5411,77
162838477,5411,34
162838478,5411,88
162838479,5411,81
162838480,5411,81
162838482,5411,42
162838483,5411,121
162838488,5411,120
162838489,5411,84
162838493,5411,100
162838496,5411,79
162838497,5411,70
162838501,5411,82
162838502,5411,123
162838517,5411,100
162838518,5411,82
162838520,5411,100
162838523,5411,121
162838524,5411,79
162838526,5411,42
162838528,5411,60
162838529,5411,42
162838537,5411,121
162838541,5411,70
162838543,5411,86
162838544,5411,123
162838546,5411,123
162838549,5411,81
162838550,5411,121
162838552,5411,70
162838553,5411,121
162838554,5411,60
162838555,5411,115
162838558,5411,100
162838559,5411,100
162838562,5411,121
162893784,5641,70
162893854,5661,63
162951623,5411,42
162951866,5411,60
162951867,5411,42
163084385,5411,53
163084402,5499,82
163084606,5411,123
163084669,5942,33
163181457,4814,115
163181473,5411,100
163181593,4812,115
163181604,4812,115
163181610,4812,115
163263484,5942,33
163263510,5691,160
163355757,5499,120
163431435,5732,81
163431599,5541,100
163482487,5411,120
163583497,5661,82
163643422,5411,1
163704396,5691,34
163704532,5411,100
163704533,5411,77
163704537,5499,60
163770486,5812,33
163770559,5541,121
163770680,5718,115
163832582,5411,82
163832703,5812,33
163923431,5411,61
163923432,5411,61
163923433,5411,61
163923434,5411,120
163923457,5411,121
163923480,5411,160
163923525,5411,160
163923529,5411,100
163923531,5411,70
163923547,5411,70
163923568,5411,4
163923582,5411,96
163923663,5411,50
163923686,5411,70
163923702,5411,59
163923703,5411,50
163923704,5411,9
163923705,5411,17
163923711,5411,17
163923712,5411,82
163923714,5411,33
163923717,5411,123
163923721,5411,59
163923735,5411,50
163923738,5411,17
163923758,5411,121
163923761,5411,123
163923764,5411,2
163923770,5411,50
163923781,5411,160
163923784,5411,96
163923789,5411,70
163923801,5411,115
163923810,5411,17
163923812,5411,123
163923820,5411,84
163923821,5411,1
163923822,5411,160
163923829,5411,63
163923833,5411,60
163923835,5411,34
163923836,5411,31
163923839,5411,17
163923841,5411,82
163923848,5411,50
163923849,5411,2
163923851,5411,84
163923852,5411,9
163923853,5411,115
163923861,5411,115
163923862,5411,4
163923865,5411,59
163923876,5411,160
163923896,5411,17
163923897,5411,12
163923903,5411,12
163923904,5411,1
163923911,5411,70
163923940,5411,70
163923959,5411,50
163923961,5411,34
163923963,5411,50
163923965,5411,50
163923966,5411,50
163923967,5411,31
163923968,5411,50
163923969,5411,61
163923993,5411,115
163924022,5411,115
163924023,5411,96
163924025,5411,33
163924029,5411,160
163924035,5411,77
163924042,5411,2
163924047,5411,81
163924051,5411,12
163924052,5411,50
163924055,5411,121
163924056,5411,17
163924057,5411,34
163924059,5411,115
163924061,5411,84
163924062,5411,34
163924063,5411,100
163924064,5411,96
163924066,5411,88
163924067,5411,34
163924069,5411,121
163924077,5411,84
163924080,5411,50
163924085,5411,17
163924087,5411,9
163924090,5411,160
163924092,5411,4
163924093,5411,34
163924095,5411,115
163924098,5411,82
163924100,5411,50
163924102,5411,82
163924103,5411,82
163924105,5411,17
163924124,5411,9
163924125,5411,59
163924126,5411,33
163924127,5411,115
163924128,5411,59
163924129,5411,77
163924131,5411,61
163924137,5411,88
163924140,5411,50
163924143,5411,81
163924147,5411,17
163924148,5411,4
163924149,5411,115
163924150,5411,123
163924152,5411,123
163924153,5411,115
163924157,5411,123
163924169,5411,100
163924172,5411,61
163924179,5411,33
163924181,5411,12
163924183,5411,4
163924186,5411,160
163924189,5411,70
163924193,5411,115
163924194,5411,88
163924201,5411,88
163924210,5411,120
163924212,5411,141
163924226,5411,70
163924246,5411,9
163924252,5411,160
163924273,5411,61
163924296,5411,160
164019411,5411,123
164019413,5411,123
164019422,5411,50
164019442,5411,88
164019480,5411,82
164072477,5411,50
164137574,5732,34
164137577,5732,4
164137590,5732,65
164137594,5732,96
164137597,5732,100
164137612,5732,42
164230590,5411,84
164230592,5411,84
164230593,5411,50
164230595,5411,87
164230598,5411,34
164230604,5411,82
164287362,5977,9
164287456,5462,53
164287573,5411,50
164436445,5691,84
164518592,5411,77
164580460,5541,63
164701559,5411,4
164828573,5411,115
164951604,5814,33
165035473,5411,77
165035486,5942,123
165035499,5411,53
165035631,5691,38
165106469,5941,70
165106663,5977,115
165162691,5977,63
165250487,5200,70
165250626,5718,84
165287601,5691,123
165442457,5691,79
165442753,5945,4
165502420,5732,160
165564419,5732,50
165564426,5732,61
165713504,5732,33
165824487,5411,53
165824958,5411,70
165883565,5718,4
165883768,5541,53
165883891,5977,34
165938593,5411,87
165938635,5947,123
165938791,5691,115
166042330,5960,9
166042444,5945,84
166042449,5945,160
166042450,5945,4
166042451,5945,34
166042463,5945,34
166042491,5411,100
166096513,5661,42
166096685,5945,82
166166570,5411,63
166166622,5641,63
166225481,5411,96
166225528,5960,81
166225624,5411,81
166285699,5691,96
166341330,5641,12
166379881,5411,160
166436760,8062,121
166599577,5732,70
166599583,5732,81
166599584,5411,60
166599586,5732,53
166599651,5691,17
166687612,5621,63
166687879,5691,4
166743625,5621,160
166743754,5411,59
166743815,5691,82
166802570,5411,141
166802749,5541,17
166802853,5541,61
166860342,7298,33
166860626,5411,81
166860758,5621,4
166915869,8062,81
166915885,5499,63
167108333,5621,81
167108397,5045,63
167108492,5691,61
167108498,5691,61
167108502,5691,61
167108508,5691,61
167108593,5691,61
167108603,5691,61
167108608,5691,61
167182634,5941,123
167182783,5411,1
167237665,5462,70
167237890,5462,60
167323410,5411,121
167323515,5411,63
167323531,5411,63
167323537,5411,70
167323547,5411,2
167323568,5411,59
167323571,5411,59
167323625,5411,115
167323631,5411,2
167323635,5411,123
167323637,5411,82
167381477,5411,100
167381594,5411,160
167381693,5641,63
167546684,5945,59
167641605,5691,31
167696539,5691,50
167696619,5411,33
167749539,5411,33
167749552,5411,123
167749554,5411,123
167749562,5411,111
167749563,5411,123
167749565,5411,17
167749567,5411,115
167749569,5411,17
167749574,5411,82
167749653,8062,61
167850391,5541,65
167850685,5499,60
167931500,5641,61
167931673,5718,50
167982330,5411,115
167982332,5411,50
168063604,5411,81
168141536,5691,50
168141605,5691,141
168173509,5718,115
168173706,5411,131
168173746,5977,61
168173860,5661,42
168252691,5411,123
168304535,5411,96
168359399,5411,17
168359475,5411,121
168359567,5950,4
168415444,5691,65
168415579,5541,50
168464097,5541,65
168464132,5411,100
168605509,5641,63
168605588,5541,77
168605622,5541,77
168643552,7538,50
168734437,5691,4
168734537,5732,34
168832402,5411,53
168934339,5411,33
168934451,5691,61
169022383,5812,42
169022567,5411,34
169022592,5712,63
169022601,5712,70
169100424,5411,1
169100538,5732,53
169100654,5977,115
169100657,5977,160
169244414,5641,160
169244507,5541,70
169244511,5541,70
169309358,5691,33
169309560,5411,77
169309562,5411,77
169309565,5411,77
169427481,5691,63
169427621,5691,63
169427650,4812,96
169474329,5641,63
169474365,5718,34
169474621,5977,63
169474793,5732,63
169521527,5541,121
169564355,5691,81
169564431,5945,63
169564516,5812,61
169564542,5411,60
169564543,5411,65
169564598,5941,63
169564623,5411,50
169564632,5411,115
169564651,5691,61
169630413,5661,63
169630586,5812,61
169630648,5950,63
169631030,5960,33
169631046,5661,63
169631140,5691,115
169673341,5814,70
169673479,5691,63
169673520,5541,96
169673536,5691,61
169673548,5691,61
169673553,5732,61
169673681,5691,61
169673696,5691,63
169714363,5691,63
169714372,5691,63
169714440,5691,63
169714502,5718,63
169714630,5691,61
169714885,5691,61
169764431,5732,61
169764534,5942,61
169764548,5691,61
169764556,5691,160
169804974,5977,61
169924360,5691,61
169924517,5411,61
169946424,5411,38
169946427,5814,61
169946442,5691,61
169946465,5411,81
169946467,5411,42
169946468,5411,42
169946469,5411,120
169946491,6300,50
169946597,5812,63
169999452,5691,61
169999714,5718,61
170051410,5732,120
170051411,5732,2
170051412,5732,82
170051427,5732,115
170051506,5411,61
170051510,5411,4
170051511,5411,50
170051513,5411,63
170051514,5411,4
170051515,5411,50
170051516,5411,81
170051517,5411,61
170051518,5411,63
170051519,5411,50
170051520,5411,12
170051521,5411,100
170051522,5411,141
170051523,5411,50
170051524,5411,96
170051525,5411,160
170051526,5411,63
170051527,5411,2
170051528,5411,53
170051529,5411,63
170051531,5411,115
170051533,5411,61
170051534,5411,141
170051536,5411,160
170051537,5411,63
170051538,5411,65
170051539,5411,53
170051540,5411,98
170051542,5411,61
170051543,5411,87
170051555,5732,4
170051619,5691,63
170051638,5411,38
170051643,5411,38
170165411,5411,87
170165415,5411,42
170211385,5691,53
170211395,5691,53
170211397,5691,53
170211427,5691,53
170211566,5812,61
170280345,5411,2
170280585,5977,50
170280594,5977,82
170280639,5941,2
170362466,5732,53
170398340,5691,77
170512530,5411,77
170556396,5812,121
170556410,5812,121
170556614,5977,121
170556658,5541,60
170608409,5411,61
170608467,5691,34
170608484,5411,4
170608487,5411,50
170646554,5499,60
170646585,5718,42
170646623,5691,100
170646632,7538,63
170714472,5999,2
170714513,5661,123
170714533,5411,121
170714536,5411,160
170714537,5411,160
170841584,5411,63
170841719,5718,88
170848597,5411,33
170848598,5411,61
171026360,5541,79
171026417,5541,61
171147346,5411,100
171188354,5718,50
171188682,5691,81
171188711,5411,4
171258606,5945,61
171258635,4900,160
171258909,5691,77
171315461,5691,121
171315508,5691,53
171315630,5541,63
171352545,7538,79
171501540,5541,77
171501565,5411,63
171542426,5411,160
171542429,5411,61
171542592,5691,82
171608542,5661,77
171652417,5814,33
171652441,5411,33
171652705,5411,63
171652730,5411,63
171699599,5691,82
171699605,5691,53
171699704,5411,88
171699708,8062,65
171745591,5411,115
171746103,5977,59
171788477,5200,53
171850595,5411,160
171850629,5691,115
171850654,5814,63
171850667,5411,42
171850724,5691,61
171850884,5941,53
171890555,5661,61
171890676,5641,53
171950448,5411,141
171950493,5411,88
171950496,5999,121
171950553,5411,123
171950595,5977,70
171950648,5541,4
171991390,5722,121
171991501,5814,70
171991589,5722,34
171991614,5691,160
172054747,5541,65
172097336,5641,98
172097502,5722,42
172097507,5722,81
172137439,5977,31
172137562,5411,61
172229802,5411,31
172325436,5411,65
172325438,5950,81
172325469,5411,120
172325733,5200,81
172396434,5691,53
172396661,5977,17
172396687,5718,4
172445417,5541,61
172445632,5541,1
172493493,5411,115
172493658,5541,33
172493661,5661,53
172562602,7399,82
172562743,5641,120
172609461,5977,53
172609496,5310,120
172609505,5310,123
172609610,5045,123
172673543,5541,141
172673656,5732,42
172673735,7399,100
172673763,5941,53
172732424,5411,123
172732625,5942,53
172732745,6300,50
172784482,7832,65
172784518,5411,42
172784520,5814,53
172861488,5691,53
172861585,5950,53
172861610,5945,53
172861689,5718,53
172861704,5950,53
172909454,5950,82
172909580,5691,53
172909619,5411,42
172909651,5941,53
172909689,5691,53
172909706,5691,53
172954361,5661,53
172954421,5941,42
172954541,5732,77
172954597,5718,53
173001882,5411,121
173068423,5411,53
173068661,7538,160
173112339,5541,61
173112751,5732,61
173112871,5541,98
173151855,5541,79
173197691,5310,50
173337339,5411,4
173337528,5691,77
173337568,5812,115
173381365,5411,77
173439663,5691,53
173487433,5411,86
173594349,5541,1
173594487,5732,34
173634339,5411,65
173634544,5411,77
173634583,5945,160
173676552,4900,123
173676622,5691,12
173725552,5499,34
173766427,5732,4
173766554,5691,53
173832753,5691,42
173921415,5541,160
173921560,5541,38
173921566,5411,42
173921586,5411,121
173921680,5310,115
173921717,5411,65
173970581,5411,160
174007549,5541,1
174007732,5691,160
174077356,5411,38
174077357,5411,160
174077360,5411,96
174077362,5411,115
174077390,5691,34
174077395,5691,160
174077396,5691,33
174077400,5691,121
174077405,5691,4
174077406,5691,81
174077415,5691,34
174077419,5691,115
174077420,5691,63
174077425,5691,70
174077428,5691,120
174077430,5691,120
174077469,5411,50
174121510,5411,82
174121670,5411,100
174161486,5411,77
174161648,5691,53
174214501,5411,50
174214575,5499,1
174258465,5411,141
174352500,5411,88
174401534,5814,4
174478375,5411,42
174559330,5499,77
174559389,5691,115
174559551,5411,63
174559599,5641,63
174674522,5732,115
174674559,5691,84
174674622,5977,121
174882422,5722,115
174882516,5691,53
174972445,5411,79
174972447,5411,77
175019376,5541,88
175019446,5499,42
175019506,5499,84
175058575,5812,34
175128525,5947,42
175215467,5411,53
175270452,5814,50
175522415,5310,121
175522431,5691,34
175522448,5691,115
175581330,5812,59
175669429,5714,115
175828330,5411,59
175828332,5411,42
175828335,5411,53
175828336,5411,53
175916489,5499,115
175916492,5541,65
176090469,5977,115
176090585,5718,65
176114518,5411,120
176114528,5691,115
176114529,5411,115
176114530,5411,115
176114543,5499,141
176206448,5912,63
176206472,5691,115
176206583,5499,96
176206587,5499,160
176206588,5499,50
176206591,5499,63
176245546,5691,115
176304352,5718,115
176304581,5661,63
176304582,5661,115
176347452,5691,63
176347467,5812,115
176347557,5691,59
176393600,5977,42
176393647,5499,63
176393664,5541,100
176442362,5691,63
176442471,5691,115
176442663,5814,88
176486352,5942,115
176486430,5691,115
176486433,5691,63
176486456,5691,53
176486554,5691,115
186516395,5541,115
186516620,5718,63
186573718,5661,115
186623538,5814,115
186623733,5977,63
186739408,5977,115
186739514,5691,63
186787516,5411,63
186837345,5411,59
186837531,5691,38
186930570,5411,4
187007541,5310,42
187100642,5499,63
187153472,5812,123
187153529,5411,86
187153800,5499,141
187196384,5411,4
187272572,5499,100
187368513,5942,61
187496405,5945,50
187589654,5691,42
187589698,5812,115
187660406,5691,61
187660454,5814,42
187660523,5310,96
187993354,5691,115
188052330,5661,61
188125355,5541,2
188125606,5691,115
188261378,5310,123
188261385,5310,12
188261796,5411,121
188261797,5411,42
188261799,5411,115
188261801,5411,60
188261802,5411,82
188261803,5411,82
188261804,5411,15
188261805,5411,121
188261806,5411,121
188261810,5411,82
188261811,5411,77
188261814,5411,53
188261816,5411,42
188261817,5411,121
188261819,5411,82
188261824,5411,100
188261825,5411,34
188261829,5411,121
188261830,5411,42
188261832,5411,88
188261833,5411,1
188261834,5411,60
188261835,5411,1
188261836,5411,88
188261837,5411,123
188261844,5411,100
188261847,5411,42
188261848,5411,81
188261849,5411,123
188261855,5411,82
188261857,5411,81
188261858,5411,121
188261859,5411,121
188261861,5411,115
188261864,5411,120
188261868,5411,120
188261871,5411,100
188261873,5411,121
188261874,5411,34
188261875,5411,81
188261877,5411,77
188349474,5310,160
188394363,5541,121
188469379,5499,2
188469548,5411,77
188521512,5499,160
188521685,5411,77
188582482,5411,115
188582662,5691,34
188667330,5541,63
188667566,5411,115
188754761,5499,63
188825548,5411,87
188866338,5541,87
188911361,5499,9
188911761,5499,63
188961380,5411,15
189001758,5718,115
189071567,5977,50
189071860,5691,65
189111716,5411,60
189157357,5541,121
189205671,5691,63
189246699,5732,82
189246729,5310,123
189246856,5411,81
189360490,5691,115
189360572,5541,100
189360708,5411,123
189360799,5499,115
189360806,5499,63
189404347,5621,33
189493349,5541,160
189493730,5499,61
189611519,5411,115
189654840,5977,59
189707761,5691,84
189756345,5541,79
189756735,5541,42
189846530,5499,53
189846644,5499,63
189932528,5541,12
190025732,5411,100
190119543,5411,100
190119557,5411,70
190119594,5411,70
190119670,5411,121
190119674,5411,121
191618718,5621,123
191618720,5691,34
191713468,5411,82
191713638,5691,141
191869359,5411,96
192001376,5541,53
192048428,5541,4
192217377,5411,38
192217650,5722,63
192426505,5310,59
192478479,5541,82
192521611,5462,115
192580372,5541,77
192693341,5541,86
192967767,5411,100
193013587,5641,50
193013591,5641,120
193064516,5310,53
193256694,5411,53
193361364,5541,17
193459581,5411,120
193547491,5541,34
193547587,5541,98
193717604,5499,100
193717735,5499,4
193717736,5499,160
193761609,5411,87
193856337,5541,79
193856338,5541,59
194013356,5411,121
194058666,5499,42
194105429,5111,38
194105672,5541,59
194258498,5541,65
194399414,5411,53
194399751,5718,70
194540760,5691,50
194853798,5941,4
194943978,5411,12
195403355,5411,96
195691371,5541,100
195798617,5641,123
195840800,5411,121
196313351,5541,121
196313352,5541,34
196395423,5541,42
196524445,5499,70
196875500,5411,88
